Resolver IP,Last Event Date,Attempted Rankings,Successful Rankings,Top 10 Count,Top 25 Count,Top 50 Count,Top 75 Count,Top 100 Count,Top 200 Count
198.77.116.225,2021-08-03,839335,1727,88,126,216,232,223,842
198.77.116.227,2021-08-05,839335,1773,95,121,184,236,222,915
198.82.247.34,2021-08-07,839335,347722,610,2509,12556,30793,45771,255483
198.133.214.6,2021-08-06,839335,15096,149,577,3612,3474,1620,5664
198.142.0.51,2021-08-07,839335,11202,2057,2053,3731,1320,442,1599
198.144.32.20,2021-08-03,839335,24799,239,299,901,1616,2661,19083
198.144.192.2,2021-08-07,839335,28356,241,829,2846,3367,4514,16559
198.144.192.4,2021-08-07,839335,23300,207,606,2137,2938,3909,13503
198.146.10.4,2021-08-06,839335,2989,82,145,260,270,302,1930
198.153.192.1,2021-08-07,839335,621111,61172,116396,172185,108942,62957,99459
198.153.194.1,2021-08-07,839335,597288,45407,98427,146128,117866,67998,121462
198.162.96.13,2021-08-06,839335,1757,88,118,198,214,206,933
198.164.4.2,2021-08-02,839335,4256,531,182,346,414,476,2307
198.164.30.2,2021-08-07,839335,4156,518,165,323,403,482,2265
198.164.30.62,2021-08-05,839335,1691,77,119,200,196,238,861
198.176.174.181,2021-08-06,839335,16502,249,1355,3206,1858,1508,8326
198.176.174.189,2021-08-01,839335,15215,197,978,3254,1717,1368,7701
198.188.2.69,2021-08-06,839335,62829,714,2588,6721,9991,9055,33760
198.190.226.3,2021-08-05,839335,34376,325,523,1645,2519,3853,25511
198.202.75.26,2021-07-31,839335,20026,384,443,1041,3457,2988,11713
198.207.23.50,2021-08-05,839335,1859,116,155,209,253,223,903
198.235.216.130,2021-08-05,839335,2627,128,214,346,302,306,1331
198.235.216.131,2021-08-03,839335,2762,141,203,368,296,298,1456
198.238.208.2,2021-08-06,839335,4998,259,419,505,582,466,2767
199.2.252.10,2021-08-07,839335,572596,35585,100807,141570,77921,46738,169975
199.9.64.130,2021-08-02,839335,1920,91,124,207,248,239,1011
199.17.176.2,2021-08-05,839335,1856,82,141,206,242,239,946
199.44.2.10,2021-08-04,839335,4013,192,349,580,451,392,2049
199.44.194.2,2021-08-07,839335,189470,1000,7174,14536,13583,14318,138859
199.45.32.37,2021-08-07,839335,227541,5039,7048,18340,30798,30652,135664
199.45.32.38,2021-08-07,839335,227811,5144,7175,18611,30585,30798,135498
199.45.32.40,2021-08-07,839335,228224,5184,7105,18780,30788,30821,135546
199.45.32.43,2021-08-07,839335,227607,5122,6888,18591,30832,30933,135241
199.52.8.42,2021-08-02,839335,52455,391,1581,5413,7011,7981,30078
199.89.128.83,2021-08-06,839335,3226,354,154,308,326,359,1725
199.103.16.5,2021-08-03,839335,130500,1959,7175,17545,18223,16832,68766
199.166.6.2,2021-08-07,839335,333807,1178,10202,9714,16397,27990,268326
199.166.31.3,2021-07-30,839335,2966,167,212,399,454,373,1361
199.166.210.5,2021-08-03,839335,6594,116,518,1259,533,465,3703
199.181.164.1,2021-08-05,839335,6938,467,578,759,603,487,4044
199.185.220.36,2021-08-06,839335,5067,1161,327,1181,549,359,1490
199.190.151.1,2021-08-03,839335,4037,112,154,319,382,436,2634
199.190.151.2,2021-08-05,839335,4113,116,184,281,407,470,2655
199.195.113.72,2021-08-06,839335,1932,120,119,243,245,226,979
199.197.3.30,2021-08-05,839335,12314,145,255,789,1867,3025,6233
199.199.151.220,2021-08-05,839335,6206,225,156,345,454,493,4533
199.202.105.108,2021-08-06,839335,11842,425,710,1333,1345,1050,6979
199.224.127.78,2021-08-06,839335,41772,216,404,1651,3043,5157,31301
199.233.67.2,2021-08-05,839335,1852,95,138,252,225,207,935
199.234.65.250,2021-08-03,839335,12786,180,184,418,741,1114,10149
199.234.69.158,2021-08-06,839335,26749,192,244,702,1857,3214,20540
199.249.18.1,2021-08-04,839335,244697,360,1076,4145,10031,19785,209300
199.249.19.1,2021-08-06,839335,261373,326,948,4169,10370,22051,223509
199.249.19.2,2021-08-05,839335,108231,229,629,2544,6322,10963,87544
199.250.21.21,2021-08-05,839335,1825,99,123,263,227,238,875
200.1.156.11,2021-08-03,839335,2183,95,151,226,252,260,1199
200.1.157.10,2021-08-06,839335,1975,89,133,241,239,240,1033
200.1.157.11,2021-08-07,839335,2150,101,147,236,256,247,1163
200.1.159.58,2021-08-06,839335,1815,189,138,223,200,213,852
200.2.162.14,2021-08-02,839335,1916,170,154,211,230,224,927
200.3.176.1,2021-08-03,839335,3184,111,180,279,360,380,1874
200.9.115.2,2021-07-20,839335,26425,316,572,2062,3093,3275,17107
200.10.122.10,2021-08-06,839335,2933,830,477,235,207,234,950
200.10.122.11,2021-08-05,839335,2922,850,453,239,258,232,890
200.11.248.11,2021-08-06,839335,1781,70,143,213,197,231,927
200.12.63.10,2021-08-05,839335,28314,264,1012,2627,3596,3522,17293
200.12.232.4,2021-08-01,839335,1975,173,155,218,208,226,995
200.13.224.3,2021-07-31,839335,1837,89,143,233,218,242,912
200.13.224.8,2021-08-04,839335,1830,82,120,224,246,222,936
200.19.215.1,2021-08-05,839335,7824,3343,2228,348,309,296,1300
200.20.0.18,2021-08-05,839335,2329,443,258,243,214,240,931
200.23.242.193,2021-08-04,839335,3802,1650,424,296,250,238,944
200.23.242.201,2021-08-05,839335,3625,1368,508,308,283,239,919
200.24.191.11,2021-08-07,839335,2045,332,141,205,209,220,938
200.24.191.12,2021-08-02,839335,2826,373,147,194,236,240,1636
200.24.208.2,2021-07-30,839335,3414,267,820,525,265,273,1264
200.25.144.1,2021-08-07,839335,1948,175,157,222,224,227,943
200.29.96.22,2021-08-02,839335,1743,96,145,223,220,232,827
200.29.96.23,2021-08-02,839335,1751,90,129,233,211,222,866
200.29.96.24,2021-08-01,839335,17565,515,596,612,842,1279,13721
200.29.96.27,2021-08-07,839335,1778,101,133,240,222,227,855
200.30.64.2,2021-08-06,839335,2840,292,197,301,288,297,1465
200.30.155.190,2021-08-06,839335,6109,136,240,685,1064,927,3057
200.31.6.34,2021-08-05,839335,1849,102,141,204,238,254,910
200.31.43.33,2021-08-05,839335,2172,229,194,265,225,242,1017
200.32.218.132,2021-08-05,839335,12934,236,648,2117,2381,1665,5887
200.32.248.1,2021-08-03,839335,13499,306,832,2551,2488,1568,5754
200.33.146.193,2021-08-05,839335,3237,1184,245,300,269,257,982
200.33.146.201,2021-08-05,839335,3242,1084,294,317,291,269,987
200.33.146.209,2021-08-07,839335,3752,1392,423,324,298,297,1018
200.33.146.217,2021-08-03,839335,1809,88,138,229,237,229,888
200.33.146.241,2021-08-06,839335,2807,197,522,437,306,276,1069
200.33.146.249,2021-07-31,839335,2957,340,636,388,335,281,977
200.33.148.193,2021-08-06,839335,3777,1211,686,292,328,261,999
200.33.148.201,2021-08-05,839335,3652,989,780,297,308,279,999
200.33.209.66,2021-08-05,839335,1685,97,141,185,215,192,855
200.33.213.66,2021-08-05,839335,1886,179,119,248,233,228,879
200.35.65.3,2021-08-03,839335,1807,103,133,216,227,249,879
200.35.65.4,2021-08-06,839335,1808,117,127,229,209,256,870
200.35.174.126,2021-08-07,839335,79287,250,927,3489,6721,9018,58882
200.35.174.127,2021-08-03,839335,80113,246,951,3618,6811,9191,59296
200.36.160.237,2021-08-05,839335,10231,252,318,527,693,926,7515
200.38.100.210,2021-08-03,839335,3901,189,357,349,329,385,2292
200.39.10.1,2021-08-06,839335,2069,96,167,204,245,275,1082
200.40.30.245,2021-08-01,839335,1925,258,146,220,205,200,896
200.40.220.245,2021-08-05,839335,1961,284,137,194,200,202,944
200.42.0.108,2021-07-30,839335,2489,684,160,238,223,262,922
200.42.0.109,2021-07-30,839335,2303,516,170,218,243,238,918
200.43.2.6,2021-08-05,839335,1836,106,135,229,228,217,921
200.43.29.2,2021-08-05,839335,4161,856,1049,326,321,349,1260
200.43.31.6,2021-08-06,839335,1740,74,118,206,253,216,873
200.43.113.2,2021-08-03,839335,5181,1072,1322,338,389,342,1718
200.43.113.3,2021-08-05,839335,2550,273,610,238,235,244,950
200.44.32.10,2021-08-06,839335,1767,72,134,217,222,227,895
200.44.32.12,2021-08-05,839335,2590,820,158,221,216,231,944
200.44.32.13,2021-08-04,839335,2478,656,151,240,240,261,930
200.45.0.115,2021-08-05,839335,1787,70,132,236,232,238,879
200.45.0.116,2021-08-03,839335,1725,76,126,210,199,231,883
200.45.191.35,2021-08-05,839335,2292,646,149,223,218,235,821
200.45.191.40,2021-08-05,839335,2299,640,150,198,232,203,876
200.48.225.130,2021-08-04,839335,2380,664,150,236,212,206,912
200.48.225.146,2021-08-06,839335,2366,673,132,241,223,236,861
200.49.156.3,2021-08-06,839335,1934,212,148,236,245,201,892
200.49.156.7,2021-08-03,839335,1916,228,132,224,216,204,912
200.49.156.8,2021-08-03,839335,1930,233,126,196,229,241,905
200.49.159.69,2021-08-07,839335,1906,105,134,250,223,245,949
200.49.160.31,2021-08-03,839335,68926,425,1556,5711,8665,8721,43848
200.49.160.35,2021-08-03,839335,67624,391,1461,5526,8370,8593,43283
200.49.161.131,2021-08-05,839335,1731,86,141,214,223,202,865
200.51.211.7,2021-08-06,839335,1798,250,125,224,217,215,767
200.51.212.7,2021-08-06,839335,1794,166,141,199,199,202,887
200.51.254.251,2021-08-05,839335,1643,75,117,182,205,215,849
200.52.12.131,2021-08-06,839335,1836,190,117,207,207,214,901
200.52.12.132,2021-08-03,839335,1830,146,145,255,216,210,858
200.54.0.10,2021-08-05,839335,6479,2230,1412,350,348,340,1799
200.55.128.3,2021-08-05,839335,1777,104,126,220,230,228,869
200.55.128.4,2021-08-02,839335,1726,101,125,190,213,225,872
200.56.224.11,2021-08-07,839335,253078,1085,2043,9437,20376,20717,199420
200.57.2.108,2021-08-07,839335,141879,1962,1244,1962,3332,6978,126401
200.57.7.61,2021-08-07,839335,221376,2461,1890,6821,16793,18825,174586
200.57.64.66,2021-08-06,839335,3113,284,241,289,295,338,1666
200.57.64.85,2021-08-07,839335,3351,343,247,281,321,334,1825
200.57.64.86,2021-08-05,839335,3412,340,233,326,306,356,1851
200.57.157.176,2021-08-04,839335,1822,100,131,224,232,239,896
200.57.157.238,2021-08-03,839335,1822,98,120,222,237,227,918
200.58.72.77,2021-08-07,839335,6697,394,1864,396,304,370,3369
200.58.72.78,2021-08-07,839335,6616,431,1858,355,341,381,3250
200.58.141.65,2021-08-05,839335,1742,87,140,242,186,223,864
200.58.141.66,2021-08-07,839335,2802,273,710,278,248,238,1055
200.59.233.249,2021-08-04,839335,2584,155,685,279,269,230,966
200.61.224.35,2021-08-06,839335,4917,1206,1158,366,341,280,1566
200.62.64.1,2021-08-05,839335,18231,415,228,479,805,1372,14932
200.62.64.65,2021-08-06,839335,7273,374,191,427,554,691,5036
200.62.191.11,2021-08-05,839335,3682,371,134,233,242,332,2370
200.62.191.12,2021-08-06,839335,1949,344,139,193,209,215,849
200.63.192.1,2021-08-03,839335,1804,170,115,214,233,218,854
200.63.212.1,2021-08-03,839335,1803,147,137,220,230,213,856
200.66.96.1,2021-08-05,839335,44591,557,413,937,1753,3401,37530
200.68.32.180,2021-08-03,839335,1714,74,134,227,202,221,856
200.68.32.181,2021-08-05,839335,1717,81,115,199,204,236,882
200.69.193.1,2021-08-06,839335,8247,3230,1177,527,496,509,2308
200.69.193.2,2021-08-06,839335,62260,26477,9916,2733,2347,2754,18033
200.73.96.146,2021-08-03,839335,3915,136,186,340,506,542,2205
200.73.96.162,2021-08-03,839335,1767,96,129,196,206,213,927
200.75.51.132,2021-08-03,839335,5753,276,284,446,541,663,3543
200.75.51.133,2021-08-05,839335,8457,443,274,489,553,669,6029
200.75.78.78,2021-08-03,839335,1681,76,109,216,192,240,848
200.76.5.147,2021-08-07,839335,40438,531,478,652,1061,2013,35703
200.80.194.18,2021-08-07,839335,4342,721,1057,274,287,299,1704
200.80.195.18,2021-08-03,839335,1688,100,112,203,215,235,823
200.82.134.7,2021-08-03,839335,2109,328,146,244,227,249,915
200.82.134.8,2021-08-07,839335,2149,394,149,231,226,260,889
200.83.1.4,2021-08-06,839335,2183,488,140,217,209,221,908
200.83.1.5,2021-08-05,839335,2172,498,94,229,209,245,897
200.85.32.2,2021-08-06,839335,1806,149,155,218,238,212,834
200.85.32.3,2021-08-03,839335,1932,164,167,241,230,214,916
200.85.96.100,2021-08-06,839335,2252,229,360,228,255,241,939
200.85.96.101,2021-08-03,839335,2213,221,389,231,231,262,879
200.85.160.2,2021-07-29,839335,1656,91,97,212,204,218,834
200.88.127.22,2021-08-03,839335,26181,409,396,1376,2300,2641,19059
200.88.127.23,2021-08-06,839335,32290,491,476,1739,2768,3231,23585
200.90.132.200,2021-08-05,839335,6735,535,680,624,570,725,3601
200.91.75.5,2021-08-06,839335,2023,284,142,216,236,221,924
200.94.26.115,2021-08-07,839335,61551,789,686,1685,3621,4582,50188
200.95.144.3,2021-08-07,839335,78312,907,546,1172,2046,3688,69953
200.107.10.52,2021-07-30,839335,2295,186,143,247,235,272,1212
200.107.60.58,2021-08-02,839335,2204,184,140,236,259,268,1117
200.113.223.7,2021-08-06,839335,2352,114,147,268,297,329,1197
200.115.128.10,2021-08-05,839335,1872,190,111,233,239,212,887
200.118.2.18,2021-08-04,839335,2028,280,139,212,215,206,976
200.118.2.66,2021-08-05,839335,2068,261,122,210,241,243,991
200.118.2.88,2021-08-06,839335,58991,913,418,1092,1927,3503,51138
200.147.255.101,2021-08-06,839335,5250,2748,549,293,246,266,1148
200.149.55.104,2021-08-06,839335,1777,83,127,209,221,224,913
200.149.55.140,2021-08-06,839335,9236,6755,474,340,273,270,1124
200.149.55.142,2021-08-06,839335,9301,6913,409,303,294,310,1072
200.165.132.147,2021-08-06,839335,9133,6493,574,344,292,301,1129
200.165.132.154,2021-08-06,839335,9181,5605,1476,308,274,308,1210
200.167.216.14,2021-08-06,839335,1746,95,138,219,217,227,850
200.167.216.15,2021-08-05,839335,1730,75,155,190,220,216,874
200.169.126.15,2021-08-07,839335,1734,92,135,212,223,213,859
200.174.144.14,2021-08-06,839335,1721,95,132,212,226,218,838
200.174.144.15,2021-08-06,839335,1760,139,142,224,209,231,815
200.175.5.139,2021-08-06,839335,9179,6247,770,296,256,247,1363
200.175.89.139,2021-08-06,839335,10280,6244,1514,280,258,282,1702
200.175.182.139,2021-08-07,839335,8489,6034,767,238,210,244,996
200.176.2.10,2021-08-03,839335,20022,14928,2151,510,502,424,1507
200.176.2.12,2021-07-26,839335,23395,17690,2453,651,530,476,1595
200.185.6.163,2021-08-06,839335,1741,81,118,210,219,226,887
200.186.100.10,2021-08-05,839335,1722,72,130,221,221,206,872
200.187.80.5,2021-08-06,839335,1811,133,131,208,221,223,895
200.187.80.6,2021-08-05,839335,1769,125,125,192,216,211,900
200.199.201.23,2021-08-06,839335,2309,228,535,238,227,230,851
200.202.17.1,2021-08-05,839335,5940,3803,489,288,236,237,887
200.202.93.75,2021-07-29,839335,1731,75,133,204,225,206,888
200.204.0.10,2021-08-04,839335,6813,4299,368,298,328,335,1185
200.204.0.138,2021-08-06,839335,6757,4227,472,308,283,290,1177
200.205.125.58,2021-07-31,839335,1780,82,134,223,244,230,867
200.219.150.4,2021-08-02,839335,8065,4614,1326,339,302,280,1204
200.219.150.5,2021-08-03,839335,8065,4735,1209,346,299,286,1190
200.221.11.100,2021-08-07,839335,40992,28361,3536,1018,706,768,6603
200.221.11.101,2021-08-07,839335,35695,25069,2840,788,630,630,5738
200.242.131.6,2021-08-06,839335,1727,94,139,211,205,187,891
200.250.77.85,2021-07-29,839335,1665,79,122,212,186,204,862
200.250.77.87,2021-08-03,839335,1718,85,139,201,200,214,879
200.252.98.162,2021-07-27,839335,1690,67,132,209,210,219,853
200.255.242.4,2021-08-03,839335,1732,81,117,196,213,237,888
201.6.0.102,2021-08-07,839335,4550,2501,279,234,255,253,1028
201.6.0.118,2021-08-02,839335,1918,201,116,225,224,227,925
201.10.1.2,2021-08-06,839335,6856,4278,791,278,269,260,980
201.10.4.2,2021-07-25,839335,1832,85,136,226,224,224,937
201.10.120.2,2021-08-03,839335,6690,4615,370,238,253,273,941
201.10.120.3,2021-08-03,839335,6698,4677,346,236,253,243,943
201.10.124.3,2021-08-07,839335,1671,65,124,201,212,190,879
201.10.128.2,2021-08-05,839335,6662,3935,937,248,265,213,1064
201.10.128.3,2021-08-06,839335,6794,4057,977,263,247,249,1001
201.17.0.19,2021-08-03,839335,1961,171,126,273,223,221,947
201.17.128.14,2021-08-04,839335,2417,596,265,206,234,222,894
201.17.128.15,2021-08-06,839335,2294,565,248,212,192,202,875
201.17.128.23,2021-08-03,839335,1742,96,150,237,223,184,852
201.35.68.130,2021-08-02,839335,5355,1078,2323,309,286,285,1074
201.117.66.4,2021-08-02,839335,3541,283,170,328,349,403,2008
201.144.5.42,2021-08-01,839335,2634,151,245,313,289,296,1340
201.144.5.43,2021-08-05,839335,2508,148,244,257,285,268,1306
201.161.6.46,2021-08-07,839335,84819,1224,699,1698,3220,6107,71871
201.221.151.31,2021-08-05,839335,5931,429,462,708,604,508,3220
201.222.35.5,2021-08-03,839335,3697,102,136,285,350,413,2411
201.247.155.225,2021-08-06,839335,8440,382,246,622,916,1141,5133
201.247.157.225,2021-08-06,839335,8598,380,231,570,956,1156,5305
201.251.96.252,2021-08-06,839335,1827,104,233,180,187,225,898
202.3.208.11,2021-08-03,839335,2147,152,193,281,265,237,1019
202.3.210.11,2021-08-03,839335,1724,94,127,227,220,187,869
202.3.225.115,2021-07-31,839335,1806,159,105,214,238,218,872
202.4.48.215,2021-08-06,839335,1761,86,111,194,231,250,889
202.4.48.216,2021-07-30,839335,1750,88,131,216,192,227,896
202.6.120.10,2021-08-02,839335,1677,90,119,193,194,199,882
202.6.233.11,2021-08-05,839335,1770,91,116,231,197,235,900
202.7.166.172,2021-08-07,839335,4786,884,1172,959,382,306,1083
202.7.166.178,2021-08-07,839335,4713,1075,1268,765,331,281,993
202.12.144.10,2021-08-05,839335,4276,557,765,981,642,306,1025
202.14.67.4,2021-08-06,839335,34276,1708,4379,9118,7149,3997,7925
202.14.67.14,2021-08-07,839335,36034,2115,5005,9862,7206,3912,7934
202.20.93.10,2021-08-02,839335,1707,88,124,195,211,215,874
202.22.131.28,2021-08-06,839335,1750,124,111,217,224,227,847
202.22.156.17,2021-08-06,839335,1867,125,133,242,219,248,900
202.27.77.100,2021-08-05,839335,9369,233,742,773,2212,1379,4030
202.27.156.72,2021-08-05,839335,12431,1146,486,1416,3193,976,5214
202.27.158.40,2021-08-02,839335,12342,1297,490,1246,3240,923,5146
202.27.184.3,2021-08-07,839335,11202,1233,492,907,3139,889,4542
202.27.184.5,2021-08-05,839335,11498,1316,459,940,3229,876,4678
202.28.18.65,2021-08-05,839335,12497,862,1411,2470,1868,1525,4361
202.28.162.1,2021-08-02,839335,52469,3911,5935,12123,8724,6407,15369
202.30.38.101,2021-08-02,839335,16803,157,629,1870,2489,2568,9090
202.30.143.11,2021-08-07,839335,74103,1770,3536,13545,14745,9311,31196
202.37.101.1,2021-08-06,839335,2124,252,135,235,259,249,994
202.38.128.58,2021-08-07,839335,63398,2966,4774,15136,12976,6926,20620
202.40.170.30,2021-08-03,839335,21882,718,2180,5492,4976,3205,5311
202.43.160.51,2021-08-06,839335,29482,6498,6375,5132,2558,2451,6468
202.43.178.244,2021-08-07,839335,66498,10446,11837,12808,7979,5539,17889
202.43.178.245,2021-08-07,839335,84429,11992,15752,16535,10408,6850,22892
202.44.52.1,2021-08-07,839335,37012,3945,4270,8610,6378,4676,9133
202.44.144.33,2021-08-05,839335,62301,4450,6976,13461,11159,7819,18436
202.44.170.21,2021-08-07,839335,4620,328,334,932,918,397,1711
202.44.170.22,2021-08-03,839335,4216,319,303,869,825,324,1576
202.44.204.36,2021-08-07,839335,66110,4286,8522,15293,11405,7829,18775
202.45.84.58,2021-08-03,839335,80650,3625,13685,25040,14070,7439,16791
202.45.84.59,2021-08-03,839335,65324,3059,10544,19957,12434,6197,13133
202.45.84.67,2021-07-31,839335,38964,1675,5755,11595,8670,4598,6671
202.45.84.68,2021-08-06,839335,38731,1300,5399,11289,9064,4825,6854
202.46.1.2,2021-08-06,839335,54610,10730,10559,9699,6025,4440,13157
202.46.64.35,2021-08-06,839335,1964,117,164,271,232,246,934
202.46.113.19,2021-08-06,839335,31083,3581,6717,7606,3248,2867,7064
202.46.129.3,2021-07-30,839335,26869,2209,6308,4932,3339,2734,7347
202.49.164.1,2021-08-05,839335,4255,115,440,352,1367,662,1319
202.51.16.14,2021-08-02,839335,1969,200,186,225,201,224,933
202.51.96.5,2021-08-03,839335,32839,3793,7009,6713,3895,2578,8851
202.51.232.114,2021-08-06,839335,2549,207,289,332,328,330,1063
202.52.192.45,2021-08-05,839335,22163,1170,2448,5621,4149,2579,6196
202.53.8.8,2021-08-03,839335,2244,373,181,253,236,217,984
202.53.8.9,2021-08-05,839335,2174,396,152,226,247,225,928
202.54.1.30,2021-08-05,839335,1767,105,131,233,209,234,855
202.54.6.60,2021-07-29,839335,1883,127,156,222,217,212,949
202.54.12.164,2021-07-31,839335,1923,137,141,257,241,227,920
202.54.29.5,2021-08-06,839335,1906,172,141,216,246,248,883
202.56.215.6,2021-08-06,839335,10778,867,1055,901,912,1113,5930
202.56.224.135,2021-07-31,839335,16041,450,1166,1583,1744,2483,8615
202.56.230.5,2021-08-01,839335,4090,609,461,513,534,491,1482
202.56.230.6,2021-08-06,839335,4313,685,487,526,605,569,1441
202.56.240.5,2021-07-31,839335,1680,105,131,227,203,213,801
202.56.250.6,2021-08-03,839335,1824,92,130,265,200,238,899
202.57.96.3,2021-08-05,839335,10131,927,387,925,1299,1442,5151
202.57.96.4,2021-08-03,839335,1723,92,135,223,215,210,848
202.57.128.67,2021-08-06,839335,55345,4459,6420,11917,9037,6897,16615
202.57.160.129,2021-08-06,839335,35250,3313,3725,7329,5817,4386,10680
